time,x,v,KE,PE
1.478e-07,0.0639626,1.50018e+06,6.39784,1.78408
1.479e-07,0.0641121,1.49573e+06,6.35999,1.81796
1.48e-07,0.0642613,1.49124e+06,6.32186,1.85174
1.481e-07,0.0644099,1.4867e+06,6.28343,1.88542
1.482e-07,0.0645582,1.48212e+06,6.24473,1.919
1.483e-07,0.0647059,1.47748e+06,6.20574,1.95247
1.484e-07,0.0648532,1.4728e+06,6.16649,1.98584
1.485e-07,0.065,1.46808e+06,6.12697,2.0191
1.486e-07,0.0651463,1.4633e+06,6.08719,2.05887
1.487e-07,0.0652922,1.45848e+06,6.04715,2.10513
1.488e-07,0.0654375,1.45361e+06,6.00686,2.15124
1.489e-07,0.0655824,1.4487e+06,5.96632,2.19719
1.49e-07,0.0657268,1.44374e+06,5.92554,2.24299
1.491e-07,0.0658706,1.43874e+06,5.88452,2.28862
1.492e-07,0.066014,1.43369e+06,5.84328,2.3341
1.493e-07,0.0661569,1.42859e+06,5.80181,2.37942
1.494e-07,0.0662992,1.42345e+06,5.76012,2.42458
1.495e-07,0.066441,1.41826e+06,5.71821,2.46957
1.496e-07,0.0665823,1.41303e+06,5.6761,2.5144
1.497e-07,0.0667231,1.40775e+06,5.63378,2.55906
1.498e-07,0.0668634,1.40243e+06,5.59126,2.60356
1.499e-07,0.0670031,1.39706e+06,5.54854,2.64788
1.5e-07,0.0671422,1.39165e+06,5.50564,2.69204
1.501e-07,0.0672809,1.38619e+06,5.46256,2.73602
1.502e-07,0.0674189,1.38069e+06,5.4193,2.77983
1.503e-07,0.0675564,1.37515e+06,5.37587,2.82346
1.504e-07,0.0676934,1.36956e+06,5.33227,2.86692
1.505e-07,0.0678298,1.36393e+06,5.28851,2.9102
1.506e-07,0.0679656,1.35826e+06,5.2446,2.9533
1.507e-07,0.0681009,1.35254e+06,5.20054,2.99622
1.508e-07,0.0682355,1.34678e+06,5.15633,3.03896
1.509e-07,0.0683696,1.34097e+06,5.11199,3.08152
1.51e-07,0.0685032,1.33513e+06,5.06751,3.12389
1.511e-07,0.0686361,1.32924e+06,5.0229,3.16607
1.512e-07,0.0687684,1.32331e+06,4.97818,3.20807
1.513e-07,0.0689001,1.31734e+06,4.93334,3.24988
1.514e-07,0.0690313,1.31132e+06,4.88839,3.2915
1.515e-07,0.0691618,1.30526e+06,4.84334,3.33293
1.516e-07,0.0692917,1.29916e+06,4.79818,3.37417
1.517e-07,0.069421,1.29302e+06,4.75294,3.41521
1.518e-07,0.0695497,1.28684e+06,4.70761,3.45606
1.519e-07,0.0696778,1.28062e+06,4.66219,3.49671
1.52e-07,0.0698052,1.27436e+06,4.61671,3.53716
1.521e-07,0.069932,1.26806e+06,4.57115,3.57742
1.522e-07,0.0700582,1.26171e+06,4.52553,3.61747
1.523e-07,0.0701837,1.25533e+06,4.47985,3.66827
1.524e-07,0.0703086,1.2489e+06,4.43412,3.71925
1.525e-07,0.0704328,1.24244e+06,4.38834,3.76996
1.526e-07,0.0705564,1.23594e+06,4.34252,3.82042
1.527e-07,0.0706794,1.2294e+06,4.29667,3.8706
1.528e-07,0.0708017,1.22281e+06,4.25079,3.92052
1.529e-07,0.0709233,1.21619e+06,4.20489,3.97017
1.53e-07,0.0710442,1.20954e+06,4.15897,4.01955
1.531e-07,0.0711645,1.20284e+06,4.11304,4.06866
1.532e-07,0.0712841,1.1961e+06,4.0671,4.1175
1.533e-07,0.0714031,1.18933e+06,4.02117,4.16606
1.534e-07,0.0715213,1.18252e+06,3.97524,4.21434
1.535e-07,0.0716389,1.17567e+06,3.92932,4.26235
1.536e-07,0.0717558,1.16878e+06,3.88342,4.31007
1.537e-07,0.0718719,1.16186e+06,3.83754,4.35752
1.538e-07,0.0719874,1.1549e+06,3.7917,4.40468
1.539e-07,0.0721022,1.1479e+06,3.74589,4.45156
1.54e-07,0.0722163,1.14086e+06,3.70012,4.49815
1.541e-07,0.0723297,1.13379e+06,3.6544,4.54446
1.542e-07,0.0724424,1.12669e+06,3.60873,4.59047
1.543e-07,0.0725543,1.11954e+06,3.56312,4.6362
1.544e-07,0.0726655,1.11237e+06,3.51758,4.68163
1.545e-07,0.0727761,1.10515e+06,3.4721,4.72678
1.546e-07,0.0728859,1.0979e+06,3.4267,4.77162
1.547e-07,0.0729949,1.09062e+06,3.38139,4.81617
1.548e-07,0.0731032,1.0833e+06,3.33616,4.86043
1.549e-07,0.0732108,1.07595e+06,3.29102,4.90439
1.55e-07,0.0733177,1.06856e+06,3.24599,4.94804
1.551e-07,0.0734238,1.06114e+06,3.20106,4.9914
1.552e-07,0.0735292,1.05368e+06,3.15624,5.03445
1.553e-07,0.0736338,1.0462e+06,3.11154,5.07719
1.554e-07,0.0737377,1.03867e+06,3.06696,5.11964
1.555e-07,0.0738408,1.03112e+06,3.02251,5.16177
1.556e-07,0.0739431,1.02353e+06,2.97819,5.2036
1.557e-07,0.0740447,1.01591e+06,2.93401,5.24511
1.558e-07,0.0741455,1.00826e+06,2.88997,5.28632
1.559e-07,0.0742456,1.00058e+06,2.84609,5.32721
1.56e-07,0.0743449,992859,2.80236,5.36779
1.561e-07,0.0744434,985111,2.75879,5.40806
1.562e-07,0.0745411,977331,2.71539,5.44801
1.563e-07,0.0746381,969521,2.67216,5.48764
1.564e-07,0.0747343,961680,2.62911,5.52696
1.565e-07,0.0748296,953808,2.58625,5.56595
1.566e-07,0.0749242,945905,2.54357,5.60462
1.567e-07,0.075018,937973,2.50109,5.64297
1.568e-07,0.075111,930011,2.45881,5.68684
1.569e-07,0.0752032,922019,2.41673,5.73292
1.57e-07,0.0752946,913998,2.37486,5.7786
1.571e-07,0.0753852,905947,2.33321,5.82388
1.572e-07,0.075475,897868,2.29178,5.86876
1.573e-07,0.075564,889761,2.25058,5.91324
1.574e-07,0.0756521,881625,2.20961,5.95731
1.575e-07,0.0757395,873460,2.16888,6.00098
1.576e-07,0.075826,865269,2.12839,6.04424
1.577e-07,0.0759117,857049,2.08814,6.08709
1.578e-07,0.0759966,848803,2.04815,6.12954
1.579e-07,0.0760807,840529,2.00842,6.17157
1.58e-07,0.0761639,832228,1.96894,6.21319
1.581e-07,0.0762463,823901,1.92974,6.25439
1.582e-07,0.0763278,815548,1.89081,6.29518
1.583e-07,0.0764085,807169,1.85216,6.33556
1.584e-07,0.0764884,798764,1.81379,6.37552
1.585e-07,0.0765675,790334,1.7757,6.41505
1.586e-07,0.0766456,781879,1.73791,6.45417
1.587e-07,0.076723,773398,1.70042,6.49287
1.588e-07,0.0767995,764894,1.66322,6.53114
1.589e-07,0.0768751,756364,1.62634,6.56899
1.59e-07,0.0769499,747811,1.58976,6.60642
1.591e-07,0.0770238,739234,1.5535,6.64342
1.592e-07,0.0770969,730633,1.51757,6.67999
1.593e-07,0.0771691,722010,1.48195,6.71613
1.594e-07,0.0772404,713363,1.44667,6.75184
1.595e-07,0.0773109,704693,1.41172,6.78713
1.596e-07,0.0773805,696001,1.37711,6.82198
1.597e-07,0.0774492,687287,1.34284,6.85639
1.598e-07,0.0775171,678551,1.30892,6.89038
1.599e-07,0.077584,669793,1.27535,6.92392
1.6e-07,0.0776501,661014,1.24214,6.95704
1.601e-07,0.0777154,652214,1.20929,6.98971
1.602e-07,0.0777797,643394,1.1768,7.02195
1.603e-07,0.0778432,634553,1.14468,7.05374
1.604e-07,0.0779057,625691,1.11293,7.0851
1.605e-07,0.0779674,616810,1.08156,7.11601
1.606e-07,0.0780282,607909,1.05057,7.14648
1.607e-07,0.0780881,598989,1.01997,7.17651
1.608e-07,0.0781471,590049,0.989749,7.2061
1.609e-07,0.0782052,581091,0.959925,7.23524
1.61e-07,0.0782624,572115,0.930496,7.26393
1.611e-07,0.0783187,563120,0.901468,7.29217
1.612e-07,0.0783742,554107,0.872843,7.31997
1.613e-07,0.0784287,545077,0.844625,7.34732
1.614e-07,0.0784823,536029,0.816818,7.37422
1.615e-07,0.078535,526964,0.789425,7.40067
1.616e-07,0.0785867,517883,0.76245,7.42666
1.617e-07,0.0786376,508785,0.735896,7.45221
1.618e-07,0.0786876,499670,0.709767,7.4773
1.619e-07,0.0787366,490540,0.684066,7.50194
1.62e-07,0.0787848,481394,0.658796,7.52612
1.621e-07,0.078832,472233,0.63396,7.54985
1.622e-07,0.0788783,463057,0.609562,7.57312
1.623e-07,0.0789237,453866,0.585605,7.59593
1.624e-07,0.0789682,444661,0.562091,7.61829
1.625e-07,0.0790117,435442,0.539025,7.64018
1.626e-07,0.0790543,426208,0.516408,7.66162
1.627e-07,0.079096,416962,0.494243,7.6826
1.628e-07,0.0791368,407701,0.472534,7.70312
1.629e-07,0.0791766,398428,0.451283,7.72318
1.63e-07,0.0792156,389143,0.430493,7.74277
1.631e-07,0.0792535,379844,0.410166,7.76191
1.632e-07,0.0792906,370534,0.390306,7.78058
1.633e-07,0.0793267,361212,0.370914,7.79878
1.634e-07,0.0793619,351879,0.351993,7.81652
1.635e-07,0.0793962,342534,0.333546,7.8338
1.636e-07,0.0794295,333178,0.315574,7.85061
1.637e-07,0.0794619,323812,0.298081,7.86696
1.638e-07,0.0794933,314435,0.281068,7.88284
1.639e-07,0.0795238,305049,0.264538,7.89825
1.64e-07,0.0795534,295653,0.248492,7.9132
1.641e-07,0.079582,286247,0.232933,7.92768
1.642e-07,0.0796097,276832,0.217862,7.94169
1.643e-07,0.0796364,267409,0.203282,7.95523
1.644e-07,0.0796622,257976,0.189195,7.9683
1.645e-07,0.0796871,248536,0.175601,7.9809
1.646e-07,0.079711,239088,0.162504,7.99304
1.647e-07,0.0797339,229632,0.149904,8.0047
1.648e-07,0.079756,220169,0.137804,8.01589
1.649e-07,0.079777,210699,0.126204,8.02661
1.65e-07,0.0797971,201222,0.115106,8.03686
1.651e-07,0.0798163,191739,0.104512,8.04664
1.652e-07,0.0798345,182249,0.0944235,8.05594
1.653e-07,0.0798518,172754,0.0848409,8.06477
1.654e-07,0.0798681,163253,0.0757658,8.07313
1.655e-07,0.0798835,153748,0.0671993,8.08102
1.656e-07,0.0798979,144237,0.0591426,8.08844
1.657e-07,0.0799114,134721,0.0515967,8.09538
1.658e-07,0.0799239,125202,0.0445625,8.10184
1.659e-07,0.0799355,115678,0.038041,8.10784
1.66e-07,0.0799461,106151,0.0320329,8.11336
1.661e-07,0.0799558,96620.2,0.026539,8.1184
1.662e-07,0.0799645,87086.5,0.0215601,8.12297
1.663e-07,0.0799722,77550,0.0170967,8.12707
1.664e-07,0.079979,68011,0.0131494,8.13069
1.665e-07,0.0799849,58469.8,0.00971879,8.13384
1.666e-07,0.0799898,48926.8,0.00680522,8.13651
1.667e-07,0.0799937,39382.2,0.00440909,8.13871
1.668e-07,0.0799967,29836.4,0.00253071,8.14043
1.669e-07,0.0799987,20289.6,0.0011703,8.14168
1.67e-07,0.0799998,10742.2,0.000328047,8.14245
1.671e-07,0.0799999,1194.45,4.05585e-06,8.14274
1.672e-07,0.0799991,-8353.36,0.000198367,8.14257
1.673e-07,0.0799973,-17900.9,0.000910957,8.14191
1.674e-07,0.0799946,-27447.9,0.00214173,8.14078
1.675e-07,0.0799909,-36993.9,0.00389054,8.13918
1.676e-07,0.0799862,-46538.9,0.00615716,8.1371
1.677e-07,0.0799806,-56082.3,0.00894129,8.13455
1.678e-07,0.079974,-65623.9,0.0122426,8.13152
1.679e-07,0.0799665,-75163.5,0.0160606,8.12802
1.68e-07,0.0799581,-84700.7,0.0203949,8.12404
1.681e-07,0.0799486,-94235.1,0.0252449,8.11959
1.682e-07,0.0799383,-103767,0.03061,8.11466
1.683e-07,0.0799269,-113295,0.0364895,8.10926
1.684e-07,0.0799146,-122819,0.0428827,8.10339
1.685e-07,0.0799014,-132340,0.0497887,8.09704
1.686e-07,0.0798872,-141856,0.0572067,8.09022
1.687e-07,0.0798721,-151368,0.0651357,8.08292
1.688e-07,0.079856,-160876,0.0735747,8.07515
1.689e-07,0.079839,-170377,0.0825226,8.06691
1.69e-07,0.079821,-179874,0.0919784,8.0582
1.691e-07,0.079802,-189365,0.101941,8.04901
1.692e-07,0.0797822,-198850,0.112408,8.03935
1.693e-07,0.0797613,-208328,0.12338,8.02922
1.694e-07,0.0797395,-217800,0.134854,8.01862
1.695e-07,0.0797168,-227265,0.14683,8.00754
1.696e-07,0.0796931,-236723,0.159305,7.996
1.697e-07,0.0796685,-246173,0.172278,7.98398
1.698e-07,0.079643,-255615,0.185747,7.9715
1.699e-07,0.0796165,-265049,0.199711,7.95854
1.7e-07,0.079589,-274475,0.214168,7.94512
1.701e-07,0.0795606,-283892,0.229116,7.93123
1.702e-07,0.0795313,-293300,0.244553,7.91687
1.703e-07,0.079501,-302699,0.260477,7.90204
1.704e-07,0.0794698,-312088,0.276887,7.88674
1.705e-07,0.0794377,-321467,0.293779,7.87098
1.706e-07,0.0794046,-330836,0.311153,7.85475
1.707e-07,0.0793706,-340194,0.329005,7.83805
1.708e-07,0.0793356,-349542,0.347333,7.82089
1.709e-07,0.0792997,-358878,0.366136,7.80326
1.71e-07,0.0792629,-368203,0.38541,7.78517
1.711e-07,0.0792251,-377516,0.405153,7.76662
1.712e-07,0.0791865,-386817,0.425364,7.7476
1.713e-07,0.0791469,-396106,0.446038,7.72812
1.714e-07,0.0791063,-405383,0.467174,7.70818
1.715e-07,0.0790649,-414646,0.488769,7.68778
1.716e-07,0.0790225,-423896,0.51082,7.66692
1.717e-07,0.0789791,-433133,0.533324,7.64559
1.718e-07,0.0789349,-442356,0.556278,7.62381
1.719e-07,0.0788898,-451565,0.57968,7.60157
1.72e-07,0.0788437,-460759,0.603527,7.57887
1.721e-07,0.0787967,-469939,0.627815,7.55571
1.722e-07,0.0787488,-479104,0.652541,7.5321
1.723e-07,0.0787,-488253,0.677702,7.50803
1.724e-07,0.0786502,-497387,0.703296,7.48351
1.725e-07,0.0785996,-506506,0.729318,7.45853
1.726e-07,0.078548,-515608,0.755766,7.4331
1.727e-07,0.0784955,-524694,0.782636,7.40721
1.728e-07,0.0784422,-533763,0.809925,7.38088
1.729e-07,0.0783879,-542815,0.837629,7.35409
1.73e-07,0.0783327,-551849,0.865744,7.32686
1.731e-07,0.0782766,-560866,0.894268,7.29917
1.732e-07,0.0782196,-569866,0.923196,7.27104
1.733e-07,0.0781617,-578847,0.952524,7.24246
1.734e-07,0.0781029,-587810,0.98225,7.21343
1.735e-07,0.0780433,-596754,1.01237,7.18396
1.736e-07,0.0779827,-605679,1.04288,7.15404
1.737e-07,0.0779212,-614585,1.07377,7.12368
1.738e-07,0.0778589,-623471,1.10505,7.09287
1.739e-07,0.0777957,-632337,1.1367,7.06163
1.74e-07,0.0777315,-641184,1.16873,7.02994
1.741e-07,0.0776665,-650009,1.20112,6.99782
1.742e-07,0.0776007,-658815,1.23389,6.96525
1.743e-07,0.0775339,-667599,1.26701,6.93225
1.744e-07,0.0774663,-676362,1.30049,6.89881
1.745e-07,0.0773978,-685103,1.33432,6.86494
1.746e-07,0.0773284,-693823,1.3685,6.83063
1.747e-07,0.0772581,-702520,1.40303,6.79589
1.748e-07,0.077187,-711196,1.43789,6.76071
1.749e-07,0.077115,-719848,1.47309,6.72511
1.75e-07,0.0770422,-728478,1.50862,6.68907
1.751e-07,0.0769685,-737084,1.54448,6.65261
1.752e-07,0.0768939,-745667,1.58066,6.61571
1.753e-07,0.0768185,-754227,1.61716,6.5784
1.754e-07,0.0767422,-762762,1.65397,6.54065
1.755e-07,0.0766651,-771273,1.69108,6.50248
1.756e-07,0.0765871,-779759,1.7285,6.46389
1.757e-07,0.0765083,-788221,1.76622,6.42488
1.758e-07,0.0764286,-796657,1.80423,6.38545
1.759e-07,0.0763481,-805069,1.84253,6.34559
1.76e-07,0.0762668,-813454,1.88111,6.30532
1.761e-07,0.0761846,-821814,1.91997,6.26464
1.762e-07,0.0761016,-830147,1.95911,6.22354
1.763e-07,0.0760177,-838455,1.99852,6.18202
1.764e-07,0.075933,-846735,2.03818,6.14009
1.765e-07,0.0758475,-854988,2.07811,6.09775
1.766e-07,0.0757612,-863215,2.11829,6.055
1.767e-07,0.0756741,-871413,2.15872,6.01184
1.768e-07,0.0755861,-879584,2.1994,5.96828
1.769e-07,0.0754973,-887728,2.24031,5.9243
1.77e-07,0.0754078,-895842,2.28145,5.87993
1.771e-07,0.0753174,-903929,2.32283,5.83515
1.772e-07,0.0752262,-911986,2.36442,5.78997
1.773e-07,0.0751342,-920015,2.40624,5.74438
1.774e-07,0.0750414,-928014,2.44826,5.6984
1.775e-07,0.0749478,-935984,2.49049,5.65252
1.776e-07,0.0748534,-943923,2.53292,5.61425
1.777e-07,0.0747582,-951833,2.57555,5.57566
1.778e-07,0.0746622,-959713,2.61837,5.53674
1.779e-07,0.0745655,-967562,2.66138,5.49751
1.78e-07,0.0744679,-975380,2.70456,5.45796
1.781e-07,0.0743696,-983167,2.74792,5.41809
1.782e-07,0.0742705,-990923,2.79144,5.3779
1.783e-07,0.0741707,-998648,2.83513,5.3374
1.784e-07,0.07407,-1.00634e+06,2.87898,5.29658
1.785e-07,0.0739686,-1.014e+06,2.92297,5.25545
1.786e-07,0.0738665,-1.02163e+06,2.96712,5.21401
1.787e-07,0.0737635,-1.02922e+06,3.0114,5.17227
1.788e-07,0.0736599,-1.03679e+06,3.05582,5.13021
1.789e-07,0.0735554,-1.04432e+06,3.10037,5.08784
1.79e-07,0.0734502,-1.05181e+06,3.14504,5.04517
1.791e-07,0.0733443,-1.05928e+06,3.18984,5.0022
1.792e-07,0.0732376,-1.06671e+06,3.23474,4.95892
1.793e-07,0.0731302,-1.0741e+06,3.27975,4.91534
1.794e-07,0.0730221,-1.08146e+06,3.32486,4.87146
1.795e-07,0.0729132,-1.08879e+06,3.37006,4.82728
1.796e-07,0.0728036,-1.09608e+06,3.41536,4.7828
1.797e-07,0.0726933,-1.10334e+06,3.46073,4.73802
1.798e-07,0.0725822,-1.11056e+06,3.50619,4.69296
1.799e-07,0.0724704,-1.11775e+06,3.55172,4.64759
1.8e-07,0.0723579,-1.1249e+06,3.59731,4.60194
1.801e-07,0.0722447,-1.13202e+06,3.64297,4.556
1.802e-07,0.0721308,-1.1391e+06,3.68867,4.50976
1.803e-07,0.0720162,-1.14614e+06,3.73443,4.46324
1.804e-07,0.0719009,-1.15315e+06,3.78023,4.41644
1.805e-07,0.0717849,-1.16012e+06,3.82607,4.36934
1.806e-07,0.0716682,-1.16705e+06,3.87194,4.32197
1.807e-07,0.0715508,-1.17395e+06,3.91783,4.27431
1.808e-07,0.0714327,-1.18081e+06,3.96375,4.22638
1.809e-07,0.071314,-1.18763e+06,4.00967,4.17816
1.81e-07,0.0711945,-1.19441e+06,4.05561,4.12967
1.811e-07,0.0710744,-1.20116e+06,4.10154,4.08091
1.812e-07,0.0709536,-1.20786e+06,4.14748,4.03187
1.813e-07,0.0708322,-1.21453e+06,4.1934,3.98255
1.814e-07,0.07071,-1.22116e+06,4.23931,3.93297
1.815e-07,0.0705873,-1.22775e+06,4.2852,3.88312
1.816e-07,0.0704638,-1.23431e+06,4.33106,3.833
1.817e-07,0.0703398,-1.24082e+06,4.37688,3.78261
1.818e-07,0.070215,-1.24729e+06,4.42267,3.73196
1.819e-07,0.0700896,-1.25373e+06,4.46841,3.68105
1.82e-07,0.0699636,-1.26012e+06,4.5141,3.62987
1.821e-07,0.069837,-1.26647e+06,4.55974,3.58746
1.822e-07,0.0697097,-1.27279e+06,4.60531,3.54725
1.823e-07,0.0695818,-1.27906e+06,4.65082,3.50685
1.824e-07,0.0694533,-1.28529e+06,4.69625,3.46625
1.825e-07,0.0693241,-1.29148e+06,4.7416,3.42545
1.826e-07,0.0691944,-1.29763e+06,4.78687,3.38445
1.827e-07,0.069064,-1.30374e+06,4.83205,3.34327
1.828e-07,0.068933,-1.30981e+06,4.87713,3.30189
1.829e-07,0.0688014,-1.31583e+06,4.9221,3.26031
1.83e-07,0.0686692,-1.32182e+06,4.96697,3.21855
1.831e-07,0.0685365,-1.32776e+06,5.01173,3.1766
1.832e-07,0.0684031,-1.33366e+06,5.05636,3.13446
1.833e-07,0.0682692,-1.33952e+06,5.10087,3.09214
1.834e-07,0.0681346,-1.34533e+06,5.14525,3.04963
1.835e-07,0.0679995,-1.3511e+06,5.18949,3.00693
1.836e-07,0.0678638,-1.35683e+06,5.23359,2.96406
1.837e-07,0.0677276,-1.36252e+06,5.27754,2.921
1.838e-07,0.0675908,-1.36816e+06,5.32134,2.87777
1.839e-07,0.0674534,-1.37376e+06,5.36498,2.83435
1.84e-07,0.0673155,-1.37931e+06,5.40845,2.79076
1.841e-07,0.067177,-1.38482e+06,5.45175,2.747
1.842e-07,0.0670379,-1.39029e+06,5.49488,2.70306
1.843e-07,0.0668984,-1.39571e+06,5.53783,2.65895
1.844e-07,0.0667583,-1.40109e+06,5.58059,2.61466
1.845e-07,0.0666176,-1.40642e+06,5.62316,2.57021
1.846e-07,0.0664764,-1.41171e+06,5.66553,2.52559
1.847e-07,0.0663348,-1.41695e+06,5.70769,2.48081
1.848e-07,0.0661925,-1.42215e+06,5.74965,2.43585
1.849e-07,0.0660498,-1.42731e+06,5.7914,2.39074
1.85e-07,0.0659066,-1.43242e+06,5.83292,2.34546
1.851e-07,0.0657628,-1.43748e+06,5.87423,2.30002
1.852e-07,0.0656186,-1.44249e+06,5.9153,2.25442
1.853e-07,0.0654738,-1.44747e+06,5.95614,2.20866
1.854e-07,0.0653286,-1.45239e+06,5.99674,2.16275
1.855e-07,0.0651829,-1.45727e+06,6.03709,2.11668
1.856e-07,0.0650366,-1.4621e+06,6.07719,2.07046
1.857e-07,0.06489,-1.46689e+06,6.11704,2.0274
1.858e-07,0.0647428,-1.47162e+06,6.15663,1.99417
1.859e-07,0.0645952,-1.47632e+06,6.19595,1.96083
1.86e-07,0.0644471,-1.48096e+06,6.235,1.92738
1.861e-07,0.0642985,-1.48556e+06,6.27377,1.89383
1.862e-07,0.0641495,-1.49011e+06,6.31227,1.86018
1.863e-07,0.064,-1.49461e+06,6.35048,1.82642
1.864e-07,0.0638501,-1.49907e+06,6.3884,1.79257
1.865e-07,0.0636998,-1.50348e+06,6.42602,1.75861
1.866e-07,0.063549,-1.50784e+06,6.46335,1.72455
1.867e-07,0.0633978,-1.51215e+06,6.50037,1.6904
1.868e-07,0.0632461,-1.51641e+06,6.53708,1.65615
1.869e-07,0.0630941,-1.52063e+06,6.57348,1.6218
1.87e-07,0.0629416,-1.5248e+06,6.60956,1.58736
1.871e-07,0.0627887,-1.52892e+06,6.64531,1.55282
1.872e-07,0.0626354,-1.53299e+06,6.68074,1.51819
1.873e-07,0.0624817,-1.53701e+06,6.71584,1.48347
1.874e-07,0.0623276,-1.54098e+06,6.7506,1.44866
1.875e-07,0.0621731,-1.5449e+06,6.78502,1.41376
1.876e-07,0.0620182,-1.54878e+06,6.81909,1.37878
1.877e-07,0.061863,-1.5526e+06,6.85281,1.3437
1.878e-07,0.0617073,-1.55638e+06,6.88618,1.30854
1.879e-07,0.0615513,-1.5601e+06,6.91919,1.2733
1.88e-07,0.061395,-1.56378e+06,6.95184,1.23797
1.881e-07,0.0612382,-1.56741e+06,6.98412,1.20255
1.882e-07,0.0610811,-1.57098e+06,7.01603,1.16706
1.883e-07,0.0609237,-1.57451e+06,7.04757,1.13149
1.884e-07,0.0607659,-1.57799e+06,7.07872,1.09583
1.885e-07,0.0606077,-1.58141e+06,7.1095,1.0601
1.886e-07,0.0604492,-1.58479e+06,7.13989,1.02429
1.887e-07,0.0602904,-1.58811e+06,7.16988,0.988411
1.888e-07,0.0601313,-1.59139e+06,7.19948,0.952452
1.889e-07,0.0599718,-1.59461e+06,7.22869,0.91642
1.89e-07,0.0598121,-1.59779e+06,7.25749,0.890092
1.891e-07,0.059652,-1.60091e+06,7.28589,0.868387
1.892e-07,0.0594916,-1.60398e+06,7.31387,0.846639
1.893e-07,0.0593309,-1.607e+06,7.34145,0.824851
1.894e-07,0.0591699,-1.60997e+06,7.36861,0.803021
1.895e-07,0.0590086,-1.61289e+06,7.39535,0.781152
1.896e-07,0.058847,-1.61576e+06,7.42166,0.759244
1.897e-07,0.0586851,-1.61857e+06,7.44755,0.737296
1.898e-07,0.058523,-1.62134e+06,7.47301,0.715311
1.899e-07,0.0583606,-1.62405e+06,7.49803,0.693289
1.9e-07,0.0581979,-1.62671e+06,7.52262,0.671231
1.901e-07,0.058035,-1.62932e+06,7.54678,0.649136
1.902e-07,0.0578718,-1.63188e+06,7.57048,0.627007
1.903e-07,0.0577084,-1.63438e+06,7.59375,0.604843
1.904e-07,0.0575447,-1.63684e+06,7.61656,0.582646
1.905e-07,0.0573808,-1.63924e+06,7.63892,0.560415
1.906e-07,0.0572166,-1.64159e+06,7.66083,0.538153
1.907e-07,0.0570522,-1.64388e+06,7.68228,0.515859
1.908e-07,0.0568876,-1.64613e+06,7.70328,0.493534
1.909e-07,0.0567228,-1.64832e+06,7.7238,0.471179
1.91e-07,0.0565577,-1.65046e+06,7.74387,0.448794
1.911e-07,0.0563925,-1.65255e+06,7.76347,0.426381
1.912e-07,0.056227,-1.65458e+06,7.78259,0.40394
1.913e-07,0.0560614,-1.65656e+06,7.80125,0.381472
1.914e-07,0.0558955,-1.65849e+06,7.81943,0.358977
1.915e-07,0.0557295,-1.66037e+06,7.83713,0.336456
1.916e-07,0.0555633,-1.66219e+06,7.85436,0.31391
1.917e-07,0.0553969,-1.66396e+06,7.8711,0.29134
1.918e-07,0.0552303,-1.66568e+06,7.88736,0.268746
1.919e-07,0.0550636,-1.66734e+06,7.90313,0.24613
1.92e-07,0.0548967,-1.66896e+06,7.91841,0.22529
1.921e-07,0.0547296,-1.67051e+06,7.93321,0.217736
1.922e-07,0.0545624,-1.67202e+06,7.94751,0.210176
1.923e-07,0.0543951,-1.67347e+06,7.96132,0.202608
1.924e-07,0.0542276,-1.67487e+06,7.97463,0.195035
1.925e-07,0.05406,-1.67622e+06,7.98745,0.187455
1.926e-07,0.0538922,-1.67751e+06,7.99977,0.179869
1.927e-07,0.0537243,-1.67875e+06,8.01159,0.172278
1.928e-07,0.0535563,-1.67993e+06,8.02291,0.164681
1.929e-07,0.0533882,-1.68106e+06,8.03372,0.157079
1.93e-07,0.05322,-1.68214e+06,8.04403,0.149471
1.931e-07,0.0530517,-1.68317e+06,8.05384,0.14186
1.932e-07,0.0528833,-1.68414e+06,8.06313,0.134243
1.933e-07,0.0527148,-1.68506e+06,8.07192,0.126622
1.934e-07,0.0525462,-1.68592e+06,8.0802,0.118998
1.935e-07,0.0523775,-1.68673e+06,8.08797,0.111369
1.936e-07,0.0522088,-1.68749e+06,8.09523,0.103737
1.937e-07,0.05204,-1.68819e+06,8.10198,0.0961014
1.938e-07,0.0518711,-1.68884e+06,8.10821,0.088463
1.939e-07,0.0517021,-1.68943e+06,8.11393,0.0808217
1.94e-07,0.0515331,-1.68998e+06,8.11913,0.0731778
1.941e-07,0.0513641,-1.69046e+06,8.12382,0.0655316
1.942e-07,0.051195,-1.6909e+06,8.12799,0.0578834
1.943e-07,0.0510259,-1.69128e+06,8.13165,0.0502332
1.944e-07,0.0508567,-1.6916e+06,8.13479,0.0425815
1.945e-07,0.0506875,-1.69188e+06,8.13741,0.0349285
1.946e-07,0.0505183,-1.6921e+06,8.13952,0.0272743
1.947e-07,0.0503491,-1.69226e+06,8.14111,0.0196192
1.948e-07,0.0501798,-1.69237e+06,8.14217,0.0119636
1.949e-07,0.0500106,-1.69243e+06,8.14273,0.00430751
1.95e-07,0.0498414,-1.69243e+06,8.14276,0.00334868
1.951e-07,0.0496721,-1.69238e+06,8.14227,0.0110048
1.952e-07,0.0495029,-1.69228e+06,8.14127,0.0186605
1.953e-07,0.0493337,-1.69212e+06,8.13975,0.0263156
1.954e-07,0.0491645,-1.69191e+06,8.13771,0.0339699
