ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,E_total
1699,3.4e-07,36.067,68921,8e+08,-1.91425e-18,-1.91425e-18,-1.91326e-18,6.69081e-14,9261,1e+08,1.74523e-17,1.74523e-17,1.74523e-17,9.39758e-12,6.75827e-11,7.70471e-11
1700,3.402e-07,36.091,68921,8e+08,-1.91601e-18,-1.91601e-18,-1.91678e-18,6.69876e-14,9261,1e+08,1.74184e-17,1.74184e-17,1.74184e-17,9.38241e-12,6.75979e-11,7.70473e-11
1701,3.404e-07,36.1836,68921,8e+08,-1.89647e-18,-1.89647e-18,-1.89654e-18,6.70672e-14,9261,1e+08,1.73845e-17,1.73845e-17,1.73845e-17,9.36724e-12,6.76132e-11,7.70475e-11
1702,3.406e-07,36.2065,68921,8e+08,-1.91932e-18,-1.91932e-18,-1.9196e-18,6.71469e-14,9261,1e+08,1.73505e-17,1.73505e-17,1.73505e-17,9.35209e-12,6.76284e-11,7.70477e-11
1703,3.408e-07,36.2295,68921,8e+08,-1.94436e-18,-1.94436e-18,-1.94332e-18,6.72266e-14,9261,1e+08,1.73165e-17,1.73165e-17,1.73165e-17,9.33695e-12,6.76437e-11,7.70479e-11
1704,3.41e-07,36.2526,68921,8e+08,-1.94321e-18,-1.94321e-18,-1.94417e-18,6.73063e-14,9261,1e+08,1.72594e-17,1.72594e-17,1.72594e-17,9.32181e-12,6.76589e-11,7.7048e-11
1705,3.412e-07,36.2756,68921,8e+08,-1.94374e-18,-1.94374e-18,-1.94374e-18,6.73861e-14,9261,1e+08,1.71783e-17,1.71783e-17,1.71783e-17,9.30672e-12,6.76741e-11,7.70482e-11
1706,3.414e-07,36.2989,68921,8e+08,-1.97102e-18,-1.97102e-18,-1.97078e-18,6.7466e-14,9261,1e+08,1.71443e-17,1.71443e-17,1.71443e-17,9.29164e-12,6.76893e-11,7.70484e-11
1707,3.416e-07,36.3223,68921,8e+08,-1.95569e-18,-1.95569e-18,-1.95564e-18,6.75459e-14,9261,1e+08,1.71029e-17,1.71029e-17,1.71029e-17,9.27657e-12,6.77044e-11,7.70485e-11
1708,3.418e-07,36.3461,68921,8e+08,-1.94756e-18,-1.94756e-18,-1.949e-18,6.76258e-14,9261,1e+08,1.70688e-17,1.70688e-17,1.70688e-17,9.26152e-12,6.77196e-11,7.70487e-11
1709,3.42e-07,36.3691,68921,8e+08,-1.92473e-18,-1.92473e-18,-1.92544e-18,6.77059e-14,9261,1e+08,1.70347e-17,1.70347e-17,1.70347e-17,9.24647e-12,6.77347e-11,7.70489e-11
1710,3.422e-07,36.3923,68921,8e+08,-1.94811e-18,-1.94811e-18,-1.94873e-18,6.77859e-14,9261,1e+08,1.70006e-17,1.70006e-17,1.70006e-17,9.23144e-12,6.77498e-11,7.70491e-11
1711,3.424e-07,36.4155,68921,8e+08,-1.93998e-18,-1.93998e-18,-1.93953e-18,6.78661e-14,9261,1e+08,1.69665e-17,1.69665e-17,1.69665e-17,9.21642e-12,6.7765e-11,7.70493e-11
1712,3.426e-07,36.4381,68921,8e+08,-1.92286e-18,-1.92286e-18,-1.92345e-18,6.79463e-14,9261,1e+08,1.68878e-17,1.68878e-17,1.68878e-17,9.20142e-12,6.77801e-11,7.70494e-11
1713,3.428e-07,36.4624,68921,8e+08,-1.91114e-18,-1.91114e-18,-1.91038e-18,6.80265e-14,9261,1e+08,1.68537e-17,1.68537e-17,1.68537e-17,9.18643e-12,6.77952e-11,7.70496e-11
1714,3.43e-07,36.4859,68921,8e+08,-1.9052e-18,-1.9052e-18,-1.9046e-18,6.81068e-14,9261,1e+08,1.68195e-17,1.68195e-17,1.68195e-17,9.17145e-12,6.78103e-11,7.70498e-11
1715,3.432e-07,36.5099,68921,8e+08,-1.90634e-18,-1.90634e-18,-1.90442e-18,6.81872e-14,9261,1e+08,1.67581e-17,1.67581e-17,1.67581e-17,9.15649e-12,6.78253e-11,7.705e-11
1716,3.434e-07,36.5336,68921,8e+08,-1.87518e-18,-1.87518e-18,-1.87599e-18,6.82676e-14,9261,1e+08,1.67238e-17,1.67238e-17,1.67238e-17,9.14155e-12,6.78404e-11,7.70502e-11
1717,3.436e-07,36.5567,68921,8e+08,-1.86367e-18,-1.86367e-18,-1.86357e-18,6.83481e-14,9261,1e+08,1.66347e-17,1.66347e-17,1.66347e-17,9.12663e-12,6.78554e-11,7.70504e-11
1718,3.438e-07,36.581,68921,8e+08,-1.87055e-18,-1.87055e-18,-1.87026e-18,6.84287e-14,9261,1e+08,1.65837e-17,1.65837e-17,1.65837e-17,9.11171e-12,6.78704e-11,7.70505e-11
1719,3.44e-07,36.6053,68921,8e+08,-1.88649e-18,-1.88649e-18,-1.88619e-18,6.85093e-14,9261,1e+08,1.65152e-17,1.65152e-17,1.65152e-17,9.0968e-12,6.78854e-11,7.70507e-11
1720,3.442e-07,36.6296,68921,8e+08,-1.88719e-18,-1.88719e-18,-1.88785e-18,6.85899e-14,9261,1e+08,1.64809e-17,1.64809e-17,1.64809e-17,9.08191e-12,6.79004e-11,7.70509e-11
1721,3.444e-07,36.6527,68921,8e+08,-1.8953e-18,-1.8953e-18,-1.8957e-18,6.86707e-14,9261,1e+08,1.64465e-17,1.64465e-17,1.64465e-17,9.06702e-12,6.79153e-11,7.7051e-11
1722,3.446e-07,36.6762,68921,8e+08,-1.8922e-18,-1.8922e-18,-1.89276e-18,6.87514e-14,9261,1e+08,1.64122e-17,1.64122e-17,1.64122e-17,9.05216e-12,6.79303e-11,7.70512e-11
1723,3.448e-07,36.6991,68921,8e+08,-1.88516e-18,-1.88516e-18,-1.88407e-18,6.88323e-14,9261,1e+08,1.63779e-17,1.63779e-17,1.63779e-17,9.0373e-12,6.79452e-11,7.70513e-11
1724,3.45e-07,36.7221,68921,8e+08,-1.88373e-18,-1.88373e-18,-1.88421e-18,6.89132e-14,9261,1e+08,1.63435e-17,1.63435e-17,1.63435e-17,9.02246e-12,6.79601e-11,7.70515e-11
1725,3.452e-07,36.7453,68921,8e+08,-1.86524e-18,-1.86524e-18,-1.86492e-18,6.89941e-14,9261,1e+08,1.63016e-17,1.63016e-17,1.63016e-17,9.00763e-12,6.7975e-11,7.70516e-11
1726,3.454e-07,36.773,68921,8e+08,-1.87373e-18,-1.87373e-18,-1.87332e-18,6.90751e-14,9261,1e+08,1.62672e-17,1.62672e-17,1.62672e-17,8.99281e-12,6.79899e-11,7.70518e-11
1727,3.456e-07,36.799,68921,8e+08,-1.86584e-18,-1.86584e-18,-1.86565e-18,6.91562e-14,9261,1e+08,1.62328e-17,1.62328e-17,1.62328e-17,8.97801e-12,6.80048e-11,7.7052e-11
1728,3.458e-07,36.8263,68921,8e+08,-1.83999e-18,-1.83999e-18,-1.84141e-18,6.92373e-14,9261,1e+08,1.6165e-17,1.6165e-17,1.6165e-17,8.96322e-12,6.80197e-11,7.70521e-11
1729,3.46e-07,36.8523,68921,8e+08,-1.82046e-18,-1.82046e-18,-1.82057e-18,6.93185e-14,9261,1e+08,1.61172e-17,1.61172e-17,1.61172e-17,8.94844e-12,6.80345e-11,7.70523e-11
1730,3.462e-07,36.8754,68921,8e+08,-1.83967e-18,-1.83967e-18,-1.83953e-18,6.93998e-14,9261,1e+08,1.60705e-17,1.60705e-17,1.60705e-17,8.93367e-12,6.80494e-11,7.70524e-11
1731,3.464e-07,36.8994,68921,8e+08,-1.79131e-18,-1.79131e-18,-1.79071e-18,6.94811e-14,9261,1e+08,1.60361e-17,1.60361e-17,1.60361e-17,8.91892e-12,6.80642e-11,7.70526e-11
1732,3.466e-07,36.9237,68921,8e+08,-1.80444e-18,-1.80444e-18,-1.80553e-18,6.95624e-14,9261,1e+08,1.60016e-17,1.60016e-17,1.60016e-17,8.90418e-12,6.8079e-11,7.70528e-11
1733,3.468e-07,36.9475,68921,8e+08,-1.79032e-18,-1.79032e-18,-1.79053e-18,6.96438e-14,9261,1e+08,1.59509e-17,1.59509e-17,1.59509e-17,8.88945e-12,6.80938e-11,7.70529e-11
1734,3.47e-07,36.9709,68921,8e+08,-1.79879e-18,-1.79879e-18,-1.79922e-18,6.97253e-14,9261,1e+08,1.58855e-17,1.58855e-17,1.58855e-17,8.87474e-12,6.81087e-11,7.70531e-11
1735,3.472e-07,36.9943,68921,8e+08,-1.78179e-18,-1.78179e-18,-1.78052e-18,6.98068e-14,9261,1e+08,1.58244e-17,1.58244e-17,1.58244e-17,8.86004e-12,6.81234e-11,7.70533e-11
1736,3.474e-07,37.0202,68921,8e+08,-1.75244e-18,-1.75244e-18,-1.75222e-18,6.98884e-14,9261,1e+08,1.57899e-17,1.57899e-17,1.57899e-17,8.84535e-12,6.81382e-11,7.70535e-11
1737,3.476e-07,37.0447,68921,8e+08,-1.75293e-18,-1.75293e-18,-1.75275e-18,6.997e-14,9261,1e+08,1.57538e-17,1.57538e-17,1.57538e-17,8.83067e-12,6.8153e-11,7.70536e-11
1738,3.478e-07,37.0677,68921,8e+08,-1.74837e-18,-1.74837e-18,-1.74836e-18,7.00517e-14,9261,1e+08,1.57011e-17,1.57011e-17,1.57011e-17,8.81602e-12,6.81677e-11,7.70538e-11
1739,3.48e-07,37.0913,68921,8e+08,-1.79118e-18,-1.79118e-18,-1.79043e-18,7.01335e-14,9261,1e+08,1.56665e-17,1.56665e-17,1.56665e-17,8.80138e-12,6.81824e-11,7.70539e-11
1740,3.482e-07,37.1187,68921,8e+08,-1.82425e-18,-1.82425e-18,-1.82562e-18,7.02153e-14,9261,1e+08,1.56075e-17,1.56075e-17,1.56075e-17,8.78676e-12,6.81971e-11,7.7054e-11
1741,3.484e-07,37.1454,68921,8e+08,-1.83023e-18,-1.83023e-18,-1.831e-18,7.02972e-14,9261,1e+08,1.55647e-17,1.55647e-17,1.55647e-17,8.77219e-12,6.82117e-11,7.70542e-11
1742,3.486e-07,37.1721,68921,8e+08,-1.85631e-18,-1.85631e-18,-1.85659e-18,7.03791e-14,9261,1e+08,1.553e-17,1.553e-17,1.553e-17,8.75766e-12,6.82263e-11,7.70544e-11
1743,3.488e-07,37.198,68921,8e+08,-1.84088e-18,-1.84088e-18,-1.83987e-18,7.0461e-14,9261,1e+08,1.54953e-17,1.54953e-17,1.54953e-17,8.74314e-12,6.8241e-11,7.70546e-11
1744,3.49e-07,37.2259,68921,8e+08,-1.84544e-18,-1.84544e-18,-1.8454e-18,7.05431e-14,9261,1e+08,1.54546e-17,1.54546e-17,1.54546e-17,8.72864e-12,6.82556e-11,7.70547e-11
1745,3.492e-07,37.2492,68921,8e+08,-1.79211e-18,-1.79211e-18,-1.79099e-18,7.06251e-14,9261,1e+08,1.54199e-17,1.54199e-17,1.54199e-17,8.71416e-12,6.82701e-11,7.70549e-11
1746,3.494e-07,37.2729,68921,8e+08,-1.81463e-18,-1.81463e-18,-1.81367e-18,7.07073e-14,9261,1e+08,1.53852e-17,1.53852e-17,1.53852e-17,8.6997e-12,6.82847e-11,7.70551e-11
1747,3.496e-07,37.2971,68921,8e+08,-1.80625e-18,-1.80625e-18,-1.80516e-18,7.07895e-14,9261,1e+08,1.53504e-17,1.53504e-17,1.53504e-17,8.68525e-12,6.82992e-11,7.70553e-11
1748,3.498e-07,37.3203,68921,8e+08,-1.7743e-18,-1.7743e-18,-1.77498e-18,7.08717e-14,9261,1e+08,1.53156e-17,1.53156e-17,1.53156e-17,8.67082e-12,6.83137e-11,7.70554e-11
1749,3.5e-07,37.3435,68921,8e+08,-1.75078e-18,-1.75078e-18,-1.75148e-18,7.0954e-14,9261,1e+08,1.52625e-17,1.52625e-17,1.52625e-17,8.65641e-12,6.83283e-11,7.70556e-11
1750,3.502e-07,37.3665,68921,8e+08,-1.77203e-18,-1.77203e-18,-1.77293e-18,7.10364e-14,9261,1e+08,1.52225e-17,1.52225e-17,1.52225e-17,8.642e-12,6.83427e-11,7.70558e-11
1751,3.504e-07,37.3902,68921,8e+08,-1.81625e-18,-1.81625e-18,-1.81641e-18,7.11188e-14,9261,1e+08,1.51877e-17,1.51877e-17,1.51877e-17,8.62763e-12,6.83572e-11,7.70559e-11
1752,3.506e-07,37.4138,68921,8e+08,-1.80662e-18,-1.80662e-18,-1.80839e-18,7.12012e-14,9261,1e+08,1.51365e-17,1.51365e-17,1.51365e-17,8.61328e-12,6.83716e-11,7.70561e-11
1753,3.508e-07,37.4374,68921,8e+08,-1.80933e-18,-1.80933e-18,-1.80944e-18,7.12838e-14,9261,1e+08,1.50935e-17,1.50935e-17,1.50935e-17,8.59894e-12,6.8386e-11,7.70562e-11
1754,3.51e-07,37.4608,68921,8e+08,-1.82313e-18,-1.82313e-18,-1.82301e-18,7.13663e-14,9261,1e+08,1.50437e-17,1.50437e-17,1.50437e-17,8.58462e-12,6.84004e-11,7.70564e-11
1755,3.512e-07,37.4838,68921,8e+08,-1.79894e-18,-1.79894e-18,-1.79847e-18,7.1449e-14,9261,1e+08,1.50089e-17,1.50089e-17,1.50089e-17,8.57031e-12,6.84148e-11,7.70566e-11
1756,3.514e-07,37.5071,68921,8e+08,-1.82269e-18,-1.82269e-18,-1.82373e-18,7.15317e-14,9261,1e+08,1.49606e-17,1.49606e-17,1.49606e-17,8.55603e-12,6.84292e-11,7.70567e-11
1757,3.516e-07,37.5314,68921,8e+08,-1.81253e-18,-1.81253e-18,-1.81232e-18,7.16144e-14,9261,1e+08,1.49257e-17,1.49257e-17,1.49257e-17,8.54176e-12,6.84435e-11,7.70569e-11
1758,3.518e-07,37.5548,68921,8e+08,-1.809e-18,-1.809e-18,-1.8087e-18,7.16972e-14,9261,1e+08,1.48884e-17,1.48884e-17,1.48884e-17,8.52751e-12,6.84579e-11,7.70571e-11
1759,3.52e-07,37.5785,68921,8e+08,-1.81655e-18,-1.81655e-18,-1.81517e-18,7.17801e-14,9261,1e+08,1.48398e-17,1.48398e-17,1.48398e-17,8.51329e-12,6.84722e-11,7.70573e-11
1760,3.522e-07,37.6028,68921,8e+08,-1.79316e-18,-1.79316e-18,-1.79283e-18,7.1863e-14,9261,1e+08,1.48048e-17,1.48048e-17,1.48048e-17,8.49909e-12,6.84865e-11,7.70574e-11
1761,3.524e-07,37.6277,68921,8e+08,-1.77583e-18,-1.77583e-18,-1.77548e-18,7.1946e-14,9261,1e+08,1.47698e-17,1.47698e-17,1.47698e-17,8.48492e-12,6.85007e-11,7.70576e-11
1762,3.526e-07,37.651,68921,8e+08,-1.78465e-18,-1.78465e-18,-1.78446e-18,7.2029e-14,9261,1e+08,1.47036e-17,1.47036e-17,1.47036e-17,8.47076e-12,6.8515e-11,7.70578e-11
1763,3.528e-07,37.6746,68921,8e+08,-1.78931e-18,-1.78931e-18,-1.78827e-18,7.21121e-14,9261,1e+08,1.46686e-17,1.46686e-17,1.46686e-17,8.45661e-12,6.85292e-11,7.70579e-11
1764,3.53e-07,37.6981,68921,8e+08,-1.76787e-18,-1.76787e-18,-1.76903e-18,7.21953e-14,9261,1e+08,1.46335e-17,1.46335e-17,1.46335e-17,8.44247e-12,6.85434e-11,7.70581e-11
1765,3.532e-07,37.7217,68921,8e+08,-1.75855e-18,-1.75855e-18,-1.75846e-18,7.22785e-14,9261,1e+08,1.45951e-17,1.45951e-17,1.45951e-17,8.42836e-12,6.85577e-11,7.70583e-11
1766,3.534e-07,37.7458,68921,8e+08,-1.75526e-18,-1.75526e-18,-1.75492e-18,7.23618e-14,9261,1e+08,1.45601e-17,1.45601e-17,1.45601e-17,8.41427e-12,6.85718e-11,7.70585e-11
1767,3.536e-07,37.7737,68921,8e+08,-1.71878e-18,-1.71878e-18,-1.71858e-18,7.24451e-14,9261,1e+08,1.4525e-17,1.4525e-17,1.4525e-17,8.40019e-12,6.8586e-11,7.70587e-11
1768,3.538e-07,37.8007,68921,8e+08,-1.70375e-18,-1.70375e-18,-1.70453e-18,7.25285e-14,9261,1e+08,1.44899e-17,1.44899e-17,1.44899e-17,8.38614e-12,6.86002e-11,7.70589e-11
1769,3.54e-07,37.8279,68921,8e+08,-1.69883e-18,-1.69883e-18,-1.69933e-18,7.2612e-14,9261,1e+08,1.44548e-17,1.44548e-17,1.44548e-17,8.37211e-12,6.86143e-11,7.7059e-11
1770,3.542e-07,37.8558,68921,8e+08,-1.7076e-18,-1.7076e-18,-1.70821e-18,7.26955e-14,9261,1e+08,1.44197e-17,1.44197e-17,1.44197e-17,8.3581e-12,6.86284e-11,7.70592e-11
1771,3.544e-07,37.8823,68921,8e+08,-1.70287e-18,-1.70287e-18,-1.70215e-18,7.27791e-14,9261,1e+08,1.43776e-17,1.43776e-17,1.43776e-17,8.34412e-12,6.86425e-11,7.70594e-11
1772,3.546e-07,37.9079,68921,8e+08,-1.69103e-18,-1.69103e-18,-1.69176e-18,7.28627e-14,9261,1e+08,1.43388e-17,1.43388e-17,1.43388e-17,8.33018e-12,6.86565e-11,7.70596e-11
1773,3.548e-07,37.9325,68921,8e+08,-1.6807e-18,-1.6807e-18,-1.68047e-18,7.29464e-14,9261,1e+08,1.42781e-17,1.42781e-17,1.42781e-17,8.31626e-12,6.86706e-11,7.70598e-11
1774,3.55e-07,37.9586,68921,8e+08,-1.68864e-18,-1.68864e-18,-1.68826e-18,7.30301e-14,9261,1e+08,1.4229e-17,1.4229e-17,1.4229e-17,8.30236e-12,6.86846e-11,7.70599e-11
1775,3.552e-07,37.9814,68921,8e+08,-1.70225e-18,-1.70225e-18,-1.7014e-18,7.31139e-14,9261,1e+08,1.41756e-17,1.41756e-17,1.41756e-17,8.2885e-12,6.86985e-11,7.70601e-11
1776,3.554e-07,38.0076,68921,8e+08,-1.68136e-18,-1.68136e-18,-1.68212e-18,7.31978e-14,9261,1e+08,1.41365e-17,1.41365e-17,1.41365e-17,8.27465e-12,6.87125e-11,7.70603e-11
1777,3.556e-07,38.0321,68921,8e+08,-1.61124e-18,-1.61124e-18,-1.61191e-18,7.32817e-14,9261,1e+08,1.40826e-17,1.40826e-17,1.40826e-17,8.26082e-12,6.87264e-11,7.70605e-11
1778,3.558e-07,38.0561,68921,8e+08,-1.60553e-18,-1.60553e-18,-1.60588e-18,7.33657e-14,9261,1e+08,1.40283e-17,1.40283e-17,1.40283e-17,8.24698e-12,6.87404e-11,7.70607e-11
1779,3.56e-07,38.0804,68921,8e+08,-1.59518e-18,-1.59518e-18,-1.5944e-18,7.34498e-14,9261,1e+08,1.39655e-17,1.39655e-17,1.39655e-17,8.23314e-12,6.87543e-11,7.70609e-11
1780,3.562e-07,38.1039,68921,8e+08,-1.5732e-18,-1.5732e-18,-1.57399e-18,7.35339e-14,9261,1e+08,1.39124e-17,1.39124e-17,1.39124e-17,8.21932e-12,6.87683e-11,7.70611e-11
1781,3.564e-07,38.1273,68921,8e+08,-1.55739e-18,-1.55739e-18,-1.55743e-18,7.3618e-14,9261,1e+08,1.3873e-17,1.3873e-17,1.3873e-17,8.20551e-12,6.87822e-11,7.70613e-11
1782,3.566e-07,38.1507,68921,8e+08,-1.57175e-18,-1.57175e-18,-1.57194e-18,7.37022e-14,9261,1e+08,1.38151e-17,1.38151e-17,1.38151e-17,8.19173e-12,6.87961e-11,7.70615e-11
1783,3.568e-07,38.175,68921,8e+08,-1.57181e-18,-1.57181e-18,-1.5708e-18,7.37865e-14,9261,1e+08,1.37586e-17,1.37586e-17,1.37586e-17,8.17794e-12,6.881e-11,7.70617e-11
1784,3.57e-07,38.198,68921,8e+08,-1.58755e-18,-1.58755e-18,-1.5876e-18,7.38708e-14,9261,1e+08,1.37233e-17,1.37233e-17,1.37233e-17,8.16417e-12,6.88239e-11,7.70619e-11
1785,3.572e-07,38.2212,68921,8e+08,-1.5436e-18,-1.5436e-18,-1.54281e-18,7.39552e-14,9261,1e+08,1.36879e-17,1.36879e-17,1.36879e-17,8.15043e-12,6.88377e-11,7.70621e-11
1786,3.574e-07,38.2447,68921,8e+08,-1.53888e-18,-1.53888e-18,-1.5383e-18,7.40397e-14,9261,1e+08,1.36462e-17,1.36462e-17,1.36462e-17,8.1367e-12,6.88516e-11,7.70623e-11
1787,3.576e-07,38.2688,68921,8e+08,-1.56082e-18,-1.56082e-18,-1.55995e-18,7.41242e-14,9261,1e+08,1.35672e-17,1.35672e-17,1.35672e-17,8.12301e-12,6.88654e-11,7.70625e-11
1788,3.578e-07,38.2928,68921,8e+08,-1.56325e-18,-1.56325e-18,-1.56438e-18,7.42087e-14,9261,1e+08,1.35318e-17,1.35318e-17,1.35318e-17,8.1093e-12,6.88792e-11,7.70627e-11
1789,3.58e-07,38.316,68921,8e+08,-1.51982e-18,-1.51982e-18,-1.52025e-18,7.42933e-14,9261,1e+08,1.3477e-17,1.3477e-17,1.3477e-17,8.09562e-12,6.8893e-11,7.70629e-11
1790,3.582e-07,38.3396,68921,8e+08,-1.51643e-18,-1.51643e-18,-1.51643e-18,7.4378e-14,9261,1e+08,1.34415e-17,1.34415e-17,1.34415e-17,8.08193e-12,6.89068e-11,7.70631e-11
1791,3.584e-07,38.3649,68921,8e+08,-1.47227e-18,-1.47227e-18,-1.47232e-18,7.44628e-14,9261,1e+08,1.34061e-17,1.34061e-17,1.34061e-17,8.06826e-12,6.89206e-11,7.70633e-11
1792,3.586e-07,38.3879,68921,8e+08,-1.44423e-18,-1.44423e-18,-1.44527e-18,7.45475e-14,9261,1e+08,1.33692e-17,1.33692e-17,1.33692e-17,8.05461e-12,6.89343e-11,7.70635e-11
1793,3.588e-07,38.4122,68921,8e+08,-1.44279e-18,-1.44279e-18,-1.44243e-18,7.46324e-14,9261,1e+08,1.33297e-17,1.33297e-17,1.33297e-17,8.04099e-12,6.89481e-11,7.70637e-11
1794,3.59e-07,38.4374,68921,8e+08,-1.45174e-18,-1.45174e-18,-1.45159e-18,7.47173e-14,9261,1e+08,1.32852e-17,1.32852e-17,1.32852e-17,8.02738e-12,6.89618e-11,7.70639e-11
1795,3.592e-07,38.4652,68921,8e+08,-1.44719e-18,-1.44719e-18,-1.44573e-18,7.48023e-14,9261,1e+08,1.32034e-17,1.32034e-17,1.32034e-17,8.0138e-12,6.89756e-11,7.70642e-11
1796,3.594e-07,38.5003,68921,8e+08,-1.44897e-18,-1.44897e-18,-1.44916e-18,7.48873e-14,9261,1e+08,1.31659e-17,1.31659e-17,1.31659e-17,8.0002e-12,6.89893e-11,7.70644e-11
1797,3.596e-07,38.5348,68921,8e+08,-1.48575e-18,-1.48575e-18,-1.48649e-18,7.49724e-14,9261,1e+08,1.31129e-17,1.31129e-17,1.31129e-17,7.98661e-12,6.9003e-11,7.70646e-11
1798,3.598e-07,38.559,68921,8e+08,-1.51963e-18,-1.51963e-18,-1.52063e-18,7.50575e-14,9261,1e+08,1.30773e-17,1.30773e-17,1.30773e-17,7.97304e-12,6.90168e-11,7.70649e-11
1799,3.6e-07,38.5841,68921,8e+08,-1.51298e-18,-1.51298e-18,-1.51293e-18,7.51427e-14,9261,1e+08,1.3038e-17,1.3038e-17,1.3038e-17,7.95949e-12,6.90305e-11,7.70651e-11
1800,3.602e-07,38.6115,68921,8e+08,-1.47623e-18,-1.47623e-18,-1.4778e-18,7.52279e-14,9261,1e+08,1.29932e-17,1.29932e-17,1.29932e-17,7.94597e-12,6.90442e-11,7.70654e-11
1801,3.604e-07,38.7028,68921,8e+08,-1.50242e-18,-1.50242e-18,-1.50207e-18,7.53133e-14,9261,1e+08,1.29418e-17,1.29418e-17,1.29418e-17,7.93246e-12,6.90579e-11,7.70657e-11
1802,3.606e-07,38.7264,68921,8e+08,-1.49737e-18,-1.49737e-18,-1.49684e-18,7.53986e-14,9261,1e+08,1.29062e-17,1.29062e-17,1.29062e-17,7.91897e-12,6.90715e-11,7.70659e-11
1803,3.608e-07,38.7498,68921,8e+08,-1.48524e-18,-1.48524e-18,-1.48413e-18,7.5484e-14,9261,1e+08,1.28355e-17,1.28355e-17,1.28355e-17,7.9055e-12,6.90852e-11,7.70662e-11
1804,3.61e-07,38.7735,68921,8e+08,-1.50404e-18,-1.50404e-18,-1.50418e-18,7.55695e-14,9261,1e+08,1.27803e-17,1.27803e-17,1.27803e-17,7.89205e-12,6.90988e-11,7.70664e-11
1805,3.612e-07,38.7984,68921,8e+08,-1.48739e-18,-1.48739e-18,-1.48724e-18,7.5655e-14,9261,1e+08,1.27447e-17,1.27447e-17,1.27447e-17,7.87859e-12,6.91124e-11,7.70666e-11
1806,3.614e-07,38.8217,68921,8e+08,-1.50781e-18,-1.50781e-18,-1.50762e-18,7.57406e-14,9261,1e+08,1.2709e-17,1.2709e-17,1.2709e-17,7.86516e-12,6.9126e-11,7.70669e-11
1807,3.616e-07,38.8454,68921,8e+08,-1.49146e-18,-1.49146e-18,-1.49064e-18,7.58263e-14,9261,1e+08,1.26581e-17,1.26581e-17,1.26581e-17,7.85175e-12,6.91395e-11,7.70671e-11
1808,3.618e-07,38.8691,68921,8e+08,-1.4839e-18,-1.4839e-18,-1.484e-18,7.5912e-14,9261,1e+08,1.26048e-17,1.26048e-17,1.26048e-17,7.83838e-12,6.9153e-11,7.70673e-11
1809,3.62e-07,38.8937,68921,8e+08,-1.49587e-18,-1.49587e-18,-1.49554e-18,7.59978e-14,9261,1e+08,1.25441e-17,1.25441e-17,1.25441e-17,7.82506e-12,6.91665e-11,7.70676e-11
1810,3.622e-07,38.9187,68921,8e+08,-1.49077e-18,-1.49077e-18,-1.49065e-18,7.60836e-14,9261,1e+08,1.24909e-17,1.24909e-17,1.24909e-17,7.81174e-12,6.918e-11,7.70678e-11
1811,3.624e-07,38.9435,68921,8e+08,-1.47355e-18,-1.47355e-18,-1.47329e-18,7.61695e-14,9261,1e+08,1.24456e-17,1.24456e-17,1.24456e-17,7.79843e-12,6.91934e-11,7.7068e-11
1812,3.626e-07,38.9675,68921,8e+08,-1.45293e-18,-1.45293e-18,-1.45493e-18,7.62554e-14,9261,1e+08,1.24071e-17,1.24071e-17,1.24071e-17,7.78513e-12,6.92068e-11,7.70682e-11
1813,3.628e-07,38.9914,68921,8e+08,-1.4436e-18,-1.4436e-18,-1.4434e-18,7.63414e-14,9261,1e+08,1.23539e-17,1.23539e-17,1.23539e-17,7.77186e-12,6.92202e-11,7.70685e-11
1814,3.63e-07,39.0163,68921,8e+08,-1.45279e-18,-1.45279e-18,-1.45246e-18,7.64274e-14,9261,1e+08,1.23105e-17,1.23105e-17,1.23105e-17,7.75862e-12,6.92336e-11,7.70687e-11
1815,3.632e-07,39.0417,68921,8e+08,-1.42176e-18,-1.42176e-18,-1.42083e-18,7.65135e-14,9261,1e+08,1.22747e-17,1.22747e-17,1.22747e-17,7.74541e-12,6.92469e-11,7.70689e-11
1816,3.634e-07,39.0655,68921,8e+08,-1.41472e-18,-1.41472e-18,-1.41464e-18,7.65997e-14,9261,1e+08,1.2211e-17,1.2211e-17,1.2211e-17,7.73222e-12,6.92602e-11,7.70691e-11
1817,3.636e-07,39.0885,68921,8e+08,-1.42282e-18,-1.42282e-18,-1.42309e-18,7.66859e-14,9261,1e+08,1.21752e-17,1.21752e-17,1.21752e-17,7.71906e-12,6.92735e-11,7.70692e-11
1818,3.638e-07,39.1133,68921,8e+08,-1.43192e-18,-1.43192e-18,-1.4324e-18,7.67722e-14,9261,1e+08,1.2134e-17,1.2134e-17,1.2134e-17,7.70592e-12,6.92867e-11,7.70694e-11
1819,3.64e-07,39.1363,68921,8e+08,-1.41305e-18,-1.41305e-18,-1.41287e-18,7.68585e-14,9261,1e+08,1.20778e-17,1.20778e-17,1.20778e-17,7.69284e-12,6.92999e-11,7.70696e-11
1820,3.642e-07,39.1593,68921,8e+08,-1.40264e-18,-1.40264e-18,-1.40408e-18,7.69449e-14,9261,1e+08,1.20419e-17,1.20419e-17,1.20419e-17,7.67978e-12,6.9313e-11,7.70697e-11
